epoch,input_type,metric_name,layer,value
10,general,weights_l2,layers.2.bias,0.20713895559310913
10,train,zero_terms,,0.0
10,train,softmax_collapse,,1.0
11,train,loss,,5.636735522785053e-14
11,test,loss,,1.3238245965141144
11,train,accuracy,,1.0
11,test,accuracy,,0.9490000009536743
11,general,weights_l2,layers.0.weight,271.6064758300781
11,general,weights_l2,layers.0.bias,38.59159469604492
11,general,weights_l2,layers.1.weight,2438.040771484375
11,general,weights_l2,layers.1.bias,46.69459915161133
11,general,weights_l2,layers.2.weight,370.17987060546875
11,general,weights_l2,layers.2.bias,0.20713895559310913
11,train,zero_terms,,0.0
11,train,softmax_collapse,,1.0
12,train,loss,,1.3444911850513209e-14
12,test,loss,,1.2385655772871373
12,train,accuracy,,1.0
12,test,accuracy,,0.9549999833106995
12,general,weights_l2,layers.0.weight,397.4476318359375
12,general,weights_l2,layers.0.bias,64.6800765991211
12,general,weights_l2,layers.1.weight,2649.65283203125
12,general,weights_l2,layers.1.bias,46.79738998413086
12,general,weights_l2,layers.2.weight,430.8818664550781
12,general,weights_l2,layers.2.bias,0.20713895559310913
12,train,zero_terms,,0.0
12,train,softmax_collapse,,1.0
13,train,loss,,3.780420421151129e-15
13,test,loss,,1.0009915403795224
13,train,accuracy,,1.0
13,test,accuracy,,0.9649999737739563
13,general,weights_l2,layers.0.weight,552.18701171875
13,general,weights_l2,layers.0.bias,98.1081314086914
13,general,weights_l2,layers.1.weight,2772.67919921875
13,general,weights_l2,layers.1.bias,46.83369445800781
13,general,weights_l2,layers.2.weight,502.27001953125
13,general,weights_l2,layers.2.bias,0.20713895559310913
13,train,zero_terms,,0.0
13,train,softmax_collapse,,1.0
14,train,loss,,1.451172515487543e-15
14,test,loss,,0.7421332622132295
14,train,accuracy,,1.0
14,test,accuracy,,0.9750000238418579
14,general,weights_l2,layers.0.weight,693.9619140625
14,general,weights_l2,layers.0.bias,131.14801025390625
14,general,weights_l2,layers.1.weight,2833.59033203125
14,general,weights_l2,layers.1.bias,46.8543815612793
14,general,weights_l2,layers.2.weight,572.4247436523438
14,general,weights_l2,layers.2.bias,0.20713895559310913
14,train,zero_terms,,0.0
14,train,softmax_collapse,,1.0
15,train,loss,,7.940315072119122e-16
15,test,loss,,0.5366508605773688
15,train,accuracy,,1.0
15,test,accuracy,,0.9819999933242798
15,general,weights_l2,layers.0.weight,790.3724975585938
15,general,weights_l2,layers.0.bias,155.87391662597656
15,general,weights_l2,layers.1.weight,2866.080078125
15,general,weights_l2,layers.1.bias,46.87397384643555
15,general,weights_l2,layers.2.weight,631.6048583984375
15,general,weights_l2,layers.2.bias,0.20713895559310913
15,train,zero_terms,,0.0
15,train,softmax_collapse,,1.0
16,train,loss,,5.406786129924513e-16
16,test,loss,,0.4024032710690757
16,train,accuracy,,1.0
16,test,accuracy,,0.9869999885559082
16,general,weights_l2,layers.0.weight,853.5706787109375
16,general,weights_l2,layers.0.bias,172.6735076904297
