epoch,input_type,metric_name,layer,value
17,general,weights_l2,layers.0.weight,141.95127868652344
17,general,weights_l2,layers.1.weight,149.97154235839844
17,general,weights_l2,layers.2.weight,95.23046875
17,train,zero_terms,,0.2917564127667907
17,train,softmax_collapse,,0.2915605902671814
18,train,loss,,2.226416828676747e-09
18,test,loss,,112.18437957763672
18,train,accuracy,,1.0
18,test,accuracy,,0.001174628036096692
18,general,weights_l2,layers.0.weight,141.95855712890625
18,general,weights_l2,layers.1.weight,149.97157287597656
18,general,weights_l2,layers.2.weight,95.23049926757812
18,train,zero_terms,,0.30135108674368516
18,train,softmax_collapse,,0.3015469014644623
19,train,loss,,2.273522758944324e-10
19,test,loss,,111.86602783203125
19,train,accuracy,,1.0
19,test,accuracy,,0.001174628036096692
19,general,weights_l2,layers.0.weight,141.9665069580078
19,general,weights_l2,layers.1.weight,149.97161865234375
19,general,weights_l2,layers.2.weight,95.23058319091797
19,train,zero_terms,,0.31074995104758174
19,train,softmax_collapse,,0.3105541467666626
20,train,loss,,2.251684255716313e-11
20,test,loss,,111.55522155761719
20,train,accuracy,,1.0
20,test,accuracy,,0.001174628036096692
20,general,weights_l2,layers.0.weight,141.97702026367188
20,general,weights_l2,layers.1.weight,149.97171020507812
20,general,weights_l2,layers.2.weight,95.23065948486328
20,train,zero_terms,,0.32504405717642454
20,train,softmax_collapse,,0.3252398669719696
21,train,loss,,2.2102872917345584e-12
21,test,loss,,111.26179504394531
21,train,accuracy,,1.0
21,test,accuracy,,0.001174628036096692
21,general,weights_l2,layers.0.weight,141.99002075195312
21,general,weights_l2,layers.1.weight,149.97178649902344
21,general,weights_l2,layers.2.weight,95.2308578491211
21,train,zero_terms,,0.33953397297826515
21,train,softmax_collapse,,0.3399255871772766
22,train,loss,,2.2083542134711254e-13
22,test,loss,,110.998779296875
22,train,accuracy,,1.0
22,test,accuracy,,0.001044113771058619
22,general,weights_l2,layers.0.weight,142.00543212890625
22,general,weights_l2,layers.1.weight,149.9718780517578
22,general,weights_l2,layers.2.weight,95.2311782836914
22,train,zero_terms,,0.3579400822400627
22,train,softmax_collapse,,0.35794007778167725
23,train,loss,,2.4283906049221704e-14
23,test,loss,,110.76766204833984
23,train,accuracy,,1.0
23,test,accuracy,,0.0009135995642282069
23,general,weights_l2,layers.0.weight,142.02542114257812
23,general,weights_l2,layers.1.weight,149.9719696044922
23,general,weights_l2,layers.2.weight,95.23149108886719
23,train,zero_terms,,0.3835911494027805
23,train,softmax_collapse,,0.38339534401893616
24,train,loss,,3.4313217872394613e-15
24,test,loss,,110.58490753173828
24,train,accuracy,,1.0
24,test,accuracy,,0.0009135995642282069
24,general,weights_l2,layers.0.weight,142.05763244628906
24,general,weights_l2,layers.1.weight,149.9720916748047
24,general,weights_l2,layers.2.weight,95.2320556640625
24,train,zero_terms,,0.41178774231447035
24,train,softmax_collapse,,0.41198354959487915
25,train,loss,,7.758734975972298e-16
25,test,loss,,110.47506713867188
25,train,accuracy,,1.0
25,test,accuracy,,0.0009135995642282069
25,general,weights_l2,layers.0.weight,142.11965942382812
25,general,weights_l2,layers.1.weight,149.97268676757812
25,general,weights_l2,layers.2.weight,95.23434448242188
25,train,zero_terms,,0.4425298609751322
25,train,softmax_collapse,,0.4425298571586609
26,train,loss,,2.8708842376336664e-16
26,test,loss,,110.5531234741211
26,train,accuracy,,1.0
26,test,accuracy,,0.001174628036096692
26,general,weights_l2,layers.0.weight,142.38633728027344
26,general,weights_l2,layers.1.weight,149.97860717773438
26,general,weights_l2,layers.2.weight,95.24280548095703
26,train,zero_terms,,0.4677893087918543
26,train,softmax_collapse,,0.46739768981933594
27,train,loss,,1.3965287634754806e-16
27,test,loss,,111.22591400146484
27,train,accuracy,,1.0
27,test,accuracy,,0.001174628036096692
27,general,weights_l2,layers.0.weight,143.6562042236328
27,general,weights_l2,layers.1.weight,150.0363311767578
27,general,weights_l2,layers.2.weight,95.27291107177734
27,train,zero_terms,,0.508909340121402
27,train,softmax_collapse,,0.5087135434150696
28,train,loss,,1.279571645258689e-16
28,test,loss,,113.60427856445312
28,train,accuracy,,1.0
28,test,accuracy,,0.0007830853573977947
28,general,weights_l2,layers.0.weight,148.09207153320312
28,general,weights_l2,layers.1.weight,150.6114501953125
28,general,weights_l2,layers.2.weight,95.43413543701172
28,train,zero_terms,,0.49853142745251616
28,train,softmax_collapse,,0.4991188645362854
29,train,loss,,1.096400751521287e-06
29,test,loss,,122.08131408691406
29,train,accuracy,,1.0
29,test,accuracy,,0.0006525711505673826
29,general,weights_l2,layers.0.weight,158.45074462890625
29,general,weights_l2,layers.1.weight,154.68011474609375
29,general,weights_l2,layers.2.weight,96.13081359863281
29,train,zero_terms,,0.27589582925396516
29,train,softmax_collapse,,0.2758958339691162
30,train,loss,,4.241972817453643e-08
30,test,loss,,121.66453552246094
30,train,accuracy,,1.0
30,test,accuracy,,0.0007830853573977947
30,general,weights_l2,layers.0.weight,158.4510955810547
30,general,weights_l2,layers.1.weight,154.68006896972656
30,general,weights_l2,layers.2.weight,96.1307601928711
30,train,zero_terms,,0.2858821225768553
30,train,softmax_collapse,,0.2858821153640747
31,train,loss,,4.2604146877067706e-09
31,test,loss,,121.3176498413086
31,train,accuracy,,1.0
31,test,accuracy,,0.0007830853573977947
31,general,weights_l2,layers.0.weight,158.45223999023438
31,general,weights_l2,layers.1.weight,154.68003845214844
31,general,weights_l2,layers.2.weight,96.13085174560547
31,train,zero_terms,,0.29351869982377127
31,train,softmax_collapse,,0.29351869225502014
32,train,loss,,4.2354655893639404e-10
32,test,loss,,120.96407318115234
32,train,accuracy,,1.0
32,test,accuracy,,0.0007830853573977947
32,general,weights_l2,layers.0.weight,158.4539031982422
32,general,weights_l2,layers.1.weight,154.68002319335938
32,general,weights_l2,layers.2.weight,96.13090515136719
32,train,zero_terms,,0.3046798511846485
32,train,softmax_collapse,,0.30467984080314636
33,train,loss,,4.074775586393464e-11
33,test,loss,,120.61824798583984
33,train,accuracy,,1.0
33,test,accuracy,,0.0007830853573977947
33,general,weights_l2,layers.0.weight,158.4561004638672
33,general,weights_l2,layers.1.weight,154.6800537109375
33,general,weights_l2,layers.2.weight,96.13095092773438
33,train,zero_terms,,0.3181907186214999
33,train,softmax_collapse,,0.31819072365760803
34,train,loss,,3.7634496213856394e-12
34,test,loss,,120.29898071289062
34,train,accuracy,,1.0
34,test,accuracy,,0.0007830853573977947
34,general,weights_l2,layers.0.weight,158.45919799804688
34,general,weights_l2,layers.1.weight,154.68011474609375
34,general,weights_l2,layers.2.weight,96.13102722167969
34,train,zero_terms,,0.33365968278832975
34,train,softmax_collapse,,0.3334638774394989
35,train,loss,,3.6073170817628453e-13
35,test,loss,,120.02354431152344
35,train,accuracy,,1.0
35,test,accuracy,,0.0007830853573977947
35,general,weights_l2,layers.0.weight,158.46157836914062
35,general,weights_l2,layers.1.weight,154.68019104003906
35,general,weights_l2,layers.2.weight,96.1311264038086
35,train,zero_terms,,0.35461131779909927
35,train,softmax_collapse,,0.35480713844299316
36,train,loss,,3.9010502185347906e-14
36,test,loss,,119.80007934570312
36,train,accuracy,,1.0
36,test,accuracy,,0.0009135995642282069
36,general,weights_l2,layers.0.weight,158.46388244628906
36,general,weights_l2,layers.1.weight,154.6802978515625
36,general,weights_l2,layers.2.weight,96.13125610351562
36,train,zero_terms,,0.3853534364597611
36,train,softmax_collapse,,0.3853534460067749
37,train,loss,,5.383418693195429e-15
37,test,loss,,119.64086151123047
37,train,accuracy,,1.0
37,test,accuracy,,0.0007830853573977947
37,general,weights_l2,layers.0.weight,158.47132873535156
37,general,weights_l2,layers.1.weight,154.68048095703125
37,general,weights_l2,layers.2.weight,96.13155364990234
37,train,zero_terms,,0.41844527119639713
37,train,softmax_collapse,,0.41922852396965027
38,train,loss,,1.2651802907870423e-15
38,test,loss,,119.56272888183594
38,train,accuracy,,1.0
38,test,accuracy,,0.001044113771058619
38,general,weights_l2,layers.0.weight,158.48773193359375
38,general,weights_l2,layers.1.weight,154.68133544921875
38,general,weights_l2,layers.2.weight,96.13233947753906
38,train,zero_terms,,0.4576072057959663
38,train,softmax_collapse,,0.4576072096824646
39,train,loss,,4.0978469312361867e-16
39,test,loss,,119.53794860839844
39,train,accuracy,,1.0
39,test,accuracy,,0.001044113771058619
39,general,weights_l2,layers.0.weight,158.53602600097656
39,general,weights_l2,layers.1.weight,154.68943786621094
39,general,weights_l2,layers.2.weight,96.13491821289062
39,train,zero_terms,,0.48247503426669275
39,train,softmax_collapse,,0.4830624759197235
