epoch,input_type,metric_name,layer,value
15,general,weights_l2,layers.1.weight,11569.5498046875
15,general,weights_l2,layers.2.weight,8208.0830078125
15,train,zero_terms,,0.0
15,train,softmax_collapse,,1.0
16,train,loss,,6.005465254605434e-16
16,test,loss,,0.3294178532408263
16,train,accuracy,,1.0
16,test,accuracy,,0.9835551977157593
16,general,weights_l2,layers.0.weight,17220.47265625
16,general,weights_l2,layers.1.weight,14869.4609375
16,general,weights_l2,layers.2.weight,10827.5732421875
16,train,zero_terms,,0.0
16,train,softmax_collapse,,1.0
17,train,loss,,1.7147913096227207e-16
17,test,loss,,0.29758618543112303
17,train,accuracy,,1.0
17,test,accuracy,,0.9915165901184082
17,general,weights_l2,layers.0.weight,19368.87109375
17,general,weights_l2,layers.1.weight,17202.130859375
17,general,weights_l2,layers.2.weight,13445.6123046875
17,train,zero_terms,,0.20148815351478364
17,train,softmax_collapse,,1.0
18,train,loss,,6.123944116641993e-17
18,test,loss,,0.7338427196375895
18,train,accuracy,,1.0
18,test,accuracy,,0.9928216934204102
18,general,weights_l2,layers.0.weight,20335.986328125
18,general,weights_l2,layers.1.weight,18284.17578125
18,general,weights_l2,layers.2.weight,14801.6650390625
18,train,zero_terms,,0.601723125122381
18,train,softmax_collapse,,1.0
19,train,loss,,4.0434987777614864e-17
19,test,loss,,0.8499796482135097
19,train,accuracy,,1.0
19,test,accuracy,,0.9943878650665283
19,general,weights_l2,layers.0.weight,21030.724609375
19,general,weights_l2,layers.1.weight,19053.87109375
19,general,weights_l2,layers.2.weight,15741.849609375
19,train,zero_terms,,0.7013902486782847
19,train,softmax_collapse,,1.0
