epoch,input_type,metric_name,layer,value
14,train,zero_terms,,0.9322498531427452
14,train,softmax_collapse,,0.9322498440742493
15,train,loss,,2.8421293096769773e-12
15,test,loss,,187.33499145507812
15,train,accuracy,,1.0
15,test,accuracy,,0.0066562253050506115
15,general,weights_l2,layers.0.weight,246.53233337402344
15,general,weights_l2,layers.1.weight,143.52096557617188
15,general,weights_l2,layers.2.weight,78.94551849365234
15,train,zero_terms,,0.9216761308008615
15,train,softmax_collapse,,0.9214802980422974
