epoch,input_type,metric_name,layer,value
0,train,loss,,4.7265625
0,test,loss,,4.7265625
0,train,accuracy,,0.009790483862161636
0,test,accuracy,,0.007439310662448406
0,general,weights_l2,layers.0.weight,8.173855781555176
0,general,weights_l2,layers.1.weight,8.175021171569824
0,general,weights_l2,layers.2.weight,6.1244940757751465
0,train,zero_terms,,0.0
0,train,softmax_collapse,,0.0
1,train,loss,,0.2059326171875
1,test,loss,,12.015625
1,train,accuracy,,1.0
1,test,accuracy,,0.0007830853573977947
1,general,weights_l2,layers.0.weight,46.015777587890625
1,general,weights_l2,layers.1.weight,49.121055603027344
1,general,weights_l2,layers.2.weight,40.28260040283203
1,train,zero_terms,,0.0
1,train,softmax_collapse,,0.0
2,train,loss,,0.0034847259521484375
2,test,loss,,19.59375
2,train,accuracy,,1.0
2,test,accuracy,,0.0007830853573977947
2,general,weights_l2,layers.0.weight,55.94997024536133
2,general,weights_l2,layers.1.weight,61.127525329589844
2,general,weights_l2,layers.2.weight,49.94466018676758
2,train,zero_terms,,0.001958096729978461
2,train,softmax_collapse,,0.001958096632733941
3,train,loss,,0.0013895034790039062
3,test,loss,,29.671875
3,train,accuracy,,1.0
3,test,accuracy,,0.00039154267869889736
3,general,weights_l2,layers.0.weight,73.96951293945312
3,general,weights_l2,layers.1.weight,79.6419906616211
3,general,weights_l2,layers.2.weight,60.0833625793457
3,train,zero_terms,,0.10965341687879382
3,train,softmax_collapse,,0.10965341329574585
4,train,loss,,0.006862640380859375
4,test,loss,,39.78125
4,train,accuracy,,1.0
4,test,accuracy,,0.00026102844276465476
4,general,weights_l2,layers.0.weight,110.14680480957031
4,general,weights_l2,layers.1.weight,109.197265625
4,general,weights_l2,layers.2.weight,64.65886688232422
4,train,zero_terms,,0.04151165067554337
4,train,softmax_collapse,,0.0415116511285305
5,train,loss,,0.00531005859375
5,test,loss,,43.71875
5,train,accuracy,,1.0
5,test,accuracy,,0.00039154267869889736
5,general,weights_l2,layers.0.weight,128.1912078857422
5,general,weights_l2,layers.1.weight,117.65177154541016
5,general,weights_l2,layers.2.weight,65.31207275390625
5,train,zero_terms,,0.05658899549637752
5,train,softmax_collapse,,0.056588996201753616
6,train,loss,,0.0019817352294921875
6,test,loss,,46.21875
6,train,accuracy,,1.0
6,test,accuracy,,0.00039154267869889736
6,general,weights_l2,layers.0.weight,137.78250122070312
6,general,weights_l2,layers.1.weight,120.48506164550781
6,general,weights_l2,layers.2.weight,65.4990234375
6,train,zero_terms,,0.27080477775602113
6,train,softmax_collapse,,0.2708047926425934
7,train,loss,,0.0006356239318847656
7,test,loss,,46.59375
7,train,accuracy,,1.0
7,test,accuracy,,0.00039154267869889736
7,general,weights_l2,layers.0.weight,138.39260864257812
7,general,weights_l2,layers.1.weight,120.62293243408203
7,general,weights_l2,layers.2.weight,65.53895568847656
7,train,zero_terms,,0.4787546504797337
7,train,softmax_collapse,,0.4787546396255493
8,train,loss,,0.00044035911560058594
8,test,loss,,46.90625
8,train,accuracy,,1.0
8,test,accuracy,,0.00039154267869889736
8,general,weights_l2,layers.0.weight,138.6824188232422
8,general,weights_l2,layers.1.weight,120.65010070800781
8,general,weights_l2,layers.2.weight,65.55705261230469
8,train,zero_terms,,0.6171920892892109
8,train,softmax_collapse,,0.6171920895576477
9,train,loss,,0.0001748800277709961
9,test,loss,,46.65625
9,train,accuracy,,1.0
9,test,accuracy,,0.00039154267869889736
9,general,weights_l2,layers.0.weight,136.97117614746094
9,general,weights_l2,layers.1.weight,120.13095092773438
9,general,weights_l2,layers.2.weight,65.51866912841797
9,train,zero_terms,,0.8339533972978265
9,train,softmax_collapse,,0.8339533805847168
10,train,loss,,3.88026237487793e-05
10,test,loss,,42.1875
10,train,accuracy,,1.0
10,test,accuracy,,0.001174628036096692
10,general,weights_l2,layers.0.weight,119.58705139160156
10,general,weights_l2,layers.1.weight,108.99418640136719
10,general,weights_l2,layers.2.weight,64.60539245605469
10,train,zero_terms,,0.9651458782063834
10,train,softmax_collapse,,0.9651458859443665
11,train,loss,,2.3484230041503906e-05
11,test,loss,,37.8125
11,train,accuracy,,1.0
11,test,accuracy,,0.001174628036096692
11,general,weights_l2,layers.0.weight,108.19895935058594
11,general,weights_l2,layers.1.weight,89.4957046508789
11,general,weights_l2,layers.2.weight,62.37003707885742
11,train,zero_terms,,0.9759154102212649
11,train,softmax_collapse,,0.9761112332344055
12,train,loss,,0.00012254714965820312
12,test,loss,,26.90625
12,train,accuracy,,1.0
12,test,accuracy,,0.001044113771058619
12,general,weights_l2,layers.0.weight,95.39009857177734
12,general,weights_l2,layers.1.weight,69.02449798583984
12,general,weights_l2,layers.2.weight,55.70464324951172
12,train,zero_terms,,0.8744859996083807
12,train,softmax_collapse,,0.874681830406189
13,train,loss,,2.682209014892578e-06
13,test,loss,,23.71875
13,train,accuracy,,1.0
13,test,accuracy,,0.0013051423011347651
13,general,weights_l2,layers.0.weight,94.47514343261719
13,general,weights_l2,layers.1.weight,68.11891174316406
13,general,weights_l2,layers.2.weight,55.30183410644531
13,train,zero_terms,,0.9972586645780301
13,train,softmax_collapse,,0.9972586631774902
14,train,loss,,9.5367431640625e-07
14,test,loss,,23.375
14,train,accuracy,,1.0
14,test,accuracy,,0.0013051423011347651
14,general,weights_l2,layers.0.weight,94.40149688720703
14,general,weights_l2,layers.1.weight,68.0904541015625
14,general,weights_l2,layers.2.weight,55.43706512451172
14,train,zero_terms,,0.9990209516350108
14,train,softmax_collapse,,0.9990209341049194
15,train,loss,,1.5497207641601562e-06
15,test,loss,,23.265625
15,train,accuracy,,1.0
15,test,accuracy,,0.0014356564497575164
15,general,weights_l2,layers.0.weight,94.32852172851562
15,general,weights_l2,layers.1.weight,68.11593627929688
15,general,weights_l2,layers.2.weight,55.64541244506836
15,train,zero_terms,,0.9984335226160173
15,train,softmax_collapse,,0.998433530330658
16,train,loss,,7.748603820800781e-07
16,test,loss,,23.109375
16,train,accuracy,,1.0
16,test,accuracy,,0.0016966849798336625
16,general,weights_l2,layers.0.weight,94.24077606201172
16,general,weights_l2,layers.1.weight,68.14928436279297
16,general,weights_l2,layers.2.weight,55.8405876159668
16,train,zero_terms,,0.9992167613080086
16,train,softmax_collapse,,0.9992167353630066
17,train,loss,,1.7881393432617188e-07
17,test,loss,,22.9375
17,train,accuracy,,1.0
17,test,accuracy,,0.0018271991284564137
17,general,weights_l2,layers.0.weight,94.14043426513672
17,general,weights_l2,layers.1.weight,68.1800308227539
17,general,weights_l2,layers.2.weight,56.00628662109375
17,train,zero_terms,,0.9998041903270022
17,train,softmax_collapse,,0.9998041987419128
18,train,loss,,5.960464477539062e-07
18,test,loss,,22.796875
18,train,accuracy,,1.0
18,test,accuracy,,0.0014356564497575164
18,general,weights_l2,layers.0.weight,94.03753662109375
18,general,weights_l2,layers.1.weight,68.2134780883789
18,general,weights_l2,layers.2.weight,56.16395568847656
18,train,zero_terms,,0.9994125709810064
18,train,softmax_collapse,,0.9994125962257385
19,train,loss,,3.5762786865234375e-07
19,test,loss,,22.78125
19,train,accuracy,,1.0
19,test,accuracy,,0.001957713393494487
19,general,weights_l2,layers.0.weight,93.93357849121094
19,general,weights_l2,layers.1.weight,68.2420425415039
19,general,weights_l2,layers.2.weight,56.31583786010742
19,train,zero_terms,,0.9996083806540043
19,train,softmax_collapse,,0.9996083974838257
20,train,loss,,1.7881393432617188e-07
20,test,loss,,22.6875
20,train,accuracy,,1.0
20,test,accuracy,,0.002218741923570633
20,general,weights_l2,layers.0.weight,93.832763671875
20,general,weights_l2,layers.1.weight,68.2697525024414
20,general,weights_l2,layers.2.weight,56.46307373046875
20,train,zero_terms,,0.9998041903270022
20,train,softmax_collapse,,0.9998041987419128
21,train,loss,,1.7881393432617188e-07
21,test,loss,,22.703125
21,train,accuracy,,1.0
