epoch,input_type,metric_name,layer,value
15,general,weights_l2,layers.1.weight,12295.2822265625
15,general,weights_l2,layers.2.weight,8350.056640625
15,train,zero_terms,,0.0
15,train,softmax_collapse,,1.0
16,train,loss,,6.186987914789889e-16
16,test,loss,,0.6336128571966648
16,train,accuracy,,1.0
16,test,accuracy,,0.9672409296035767
16,general,weights_l2,layers.0.weight,18116.2734375
16,general,weights_l2,layers.1.weight,15674.93359375
16,general,weights_l2,layers.2.weight,10923.0498046875
16,train,zero_terms,,0.012140199725866458
16,train,softmax_collapse,,1.0
17,train,loss,,1.9037053116589967e-16
17,test,loss,,0.48137250598663567
17,train,accuracy,,1.0
17,test,accuracy,,0.9842077493667603
17,general,weights_l2,layers.0.weight,20308.767578125
17,general,weights_l2,layers.1.weight,18051.099609375
17,general,weights_l2,layers.2.weight,13576.357421875
17,train,zero_terms,,0.21206187585666733
17,train,softmax_collapse,,1.0
18,train,loss,,6.986991974045923e-17
18,test,loss,,1.20354982041488
18,train,accuracy,,1.0
18,test,accuracy,,0.9809449315071106
18,general,weights_l2,layers.0.weight,21278.203125
18,general,weights_l2,layers.1.weight,19135.1796875
18,general,weights_l2,layers.2.weight,14984.9931640625
18,train,zero_terms,,0.5535539455649109
18,train,softmax_collapse,,1.0
19,train,loss,,4.1804559944276013e-17
19,test,loss,,1.3897527146683653
19,train,accuracy,,1.0
19,test,accuracy,,0.9878621697425842
19,general,weights_l2,layers.0.weight,21972.0390625
19,general,weights_l2,layers.1.weight,19903.853515625
19,general,weights_l2,layers.2.weight,15954.501953125
19,train,zero_terms,,0.7049148227922459
19,train,softmax_collapse,,1.0
