epoch,input_type,metric_name,layer,value
0,train,loss,,4.7265625
0,test,loss,,4.7265625
0,train,accuracy,,0.008726784959435463
0,test,accuracy,,0.00965805258601904
0,general,weights_l2,layers.0.weight,8.173542022705078
0,general,weights_l2,layers.1.weight,8.173965454101562
0,general,weights_l2,layers.2.weight,6.122897624969482
0,train,zero_terms,,0.0
0,train,softmax_collapse,,0.0
1,train,loss,,0.2269287109375
1,test,loss,,5.3515625
1,train,accuracy,,0.999440610408783
1,test,accuracy,,0.06029757112264633
1,general,weights_l2,layers.0.weight,46.948089599609375
1,general,weights_l2,layers.1.weight,48.631980895996094
1,general,weights_l2,layers.2.weight,40.89960861206055
1,train,zero_terms,,0.0
1,train,softmax_collapse,,0.0
2,train,loss,,0.0026683807373046875
2,test,loss,,4.359375
2,train,accuracy,,1.0
2,test,accuracy,,0.22396241128444672
2,general,weights_l2,layers.0.weight,55.551307678222656
2,general,weights_l2,layers.1.weight,59.009002685546875
2,general,weights_l2,layers.2.weight,48.9203987121582
2,train,zero_terms,,0.0779816513761468
2,train,softmax_collapse,,0.07809353619813919
3,train,loss,,0.0008215904235839844
3,test,loss,,4.69921875
3,train,accuracy,,1.0
3,test,accuracy,,0.29209083318710327
3,general,weights_l2,layers.0.weight,78.29023742675781
3,general,weights_l2,layers.1.weight,83.40377044677734
3,general,weights_l2,layers.2.weight,61.294708251953125
3,train,zero_terms,,0.43074513313940477
3,train,softmax_collapse,,0.43085700273513794
4,train,loss,,5.4836273193359375e-05
4,test,loss,,3.8359375
4,train,accuracy,,1.0
4,test,accuracy,,0.4027669131755829
4,general,weights_l2,layers.0.weight,88.80836486816406
4,general,weights_l2,layers.1.weight,95.8502426147461
4,general,weights_l2,layers.2.weight,63.36280059814453
4,train,zero_terms,,0.944506601029313
4,train,softmax_collapse,,0.9445065855979919
5,train,loss,,1.722574234008789e-05
5,test,loss,,3.263671875
5,train,accuracy,,1.0
5,test,accuracy,,0.4612372815608978
5,general,weights_l2,layers.0.weight,86.10067749023438
5,general,weights_l2,layers.1.weight,88.78832244873047
5,general,weights_l2,layers.2.weight,62.77901077270508
5,train,zero_terms,,0.9823226672633699
5,train,softmax_collapse,,0.9823226928710938
6,train,loss,,8.404254913330078e-06
6,test,loss,,3.017578125
6,train,accuracy,,1.0
6,test,accuracy,,0.4915165901184082
6,general,weights_l2,layers.0.weight,84.40579986572266
6,general,weights_l2,layers.1.weight,84.3179931640625
6,general,weights_l2,layers.2.weight,62.40351486206055
6,train,zero_terms,,0.9913850973372119
6,train,softmax_collapse,,0.9913851022720337
7,train,loss,,1.3113021850585938e-06
7,test,loss,,2.765625
7,train,accuracy,,1.0
7,test,accuracy,,0.5095275640487671
7,general,weights_l2,layers.0.weight,82.51158142089844
7,general,weights_l2,layers.1.weight,78.72380065917969
7,general,weights_l2,layers.2.weight,61.84756088256836
7,train,zero_terms,,0.9986574177668383
7,train,softmax_collapse,,0.9986574053764343
8,train,loss,,9.5367431640625e-07
8,test,loss,,2.615234375
8,train,accuracy,,1.0
8,test,accuracy,,0.5327590703964233
8,general,weights_l2,layers.0.weight,81.26793670654297
8,general,weights_l2,layers.1.weight,74.5840072631836
8,general,weights_l2,layers.2.weight,61.36463165283203
8,train,zero_terms,,0.9989930633251287
8,train,softmax_collapse,,0.9989930391311646
9,train,loss,,2.384185791015625e-07
9,test,loss,,2.484375
9,train,accuracy,,1.0
9,test,accuracy,,0.5476377010345459
9,general,weights_l2,layers.0.weight,80.22422790527344
9,general,weights_l2,layers.1.weight,70.97874450683594
9,general,weights_l2,layers.2.weight,60.83951950073242
9,train,zero_terms,,0.999776236294473
9,train,softmax_collapse,,0.9997762441635132
10,train,loss,,1.1920928955078125e-07
10,test,loss,,2.37890625
10,train,accuracy,,1.0
10,test,accuracy,,0.5643435120582581
10,general,weights_l2,layers.0.weight,79.56248474121094
10,general,weights_l2,layers.1.weight,68.6871109008789
10,general,weights_l2,layers.2.weight,60.417388916015625
10,train,zero_terms,,0.9998881181472365
10,train,softmax_collapse,,0.9998881220817566
11,train,loss,,-0.0
11,test,loss,,2.302734375
11,train,accuracy,,1.0
11,test,accuracy,,0.5703471899032593
11,general,weights_l2,layers.0.weight,78.91946411132812
11,general,weights_l2,layers.1.weight,66.5871353149414
11,general,weights_l2,layers.2.weight,59.92220687866211
11,train,zero_terms,,1.0
11,train,softmax_collapse,,1.0
12,train,loss,,2.980232238769531e-07
12,test,loss,,2.234375
12,train,accuracy,,1.0
12,test,accuracy,,0.5758287906646729
12,general,weights_l2,layers.0.weight,78.33369445800781
12,general,weights_l2,layers.1.weight,64.92935943603516
12,general,weights_l2,layers.2.weight,59.37420654296875
12,train,zero_terms,,0.9996643544417095
12,train,softmax_collapse,,0.9996643662452698
13,train,loss,,2.384185791015625e-07
13,test,loss,,2.169921875
13,train,accuracy,,1.0
13,test,accuracy,,0.5813103914260864
13,general,weights_l2,layers.0.weight,77.94023895263672
13,general,weights_l2,layers.1.weight,64.12882232666016
13,general,weights_l2,layers.2.weight,58.96142578125
13,train,zero_terms,,0.999776236294473
13,train,softmax_collapse,,0.9997762441635132
14,train,loss,,2.980232238769531e-07
14,test,loss,,2.076171875
14,train,accuracy,,1.0
14,test,accuracy,,0.5943617820739746
14,general,weights_l2,layers.0.weight,77.68455505371094
14,general,weights_l2,layers.1.weight,63.886959075927734
14,general,weights_l2,layers.2.weight,58.73440170288086
14,train,zero_terms,,0.9996643544417095
14,train,softmax_collapse,,0.9997762441635132
15,train,loss,,-0.0
15,test,loss,,1.994140625
15,train,accuracy,,1.0
15,test,accuracy,,0.5987992882728577
15,general,weights_l2,layers.0.weight,77.50104522705078
15,general,weights_l2,layers.1.weight,63.85581970214844
15,general,weights_l2,layers.2.weight,58.62913131713867
15,train,zero_terms,,1.0
15,train,softmax_collapse,,1.0
16,train,loss,,-0.0
16,test,loss,,1.9443359375
16,train,accuracy,,1.0
16,test,accuracy,,0.6053249835968018
16,general,weights_l2,layers.0.weight,77.36469268798828
16,general,weights_l2,layers.1.weight,63.90134811401367
16,general,weights_l2,layers.2.weight,58.55729293823242
16,train,zero_terms,,1.0
16,train,softmax_collapse,,1.0
17,train,loss,,-0.0
17,test,loss,,1.8779296875
17,train,accuracy,,1.0
17,test,accuracy,,0.6152440905570984
17,general,weights_l2,layers.0.weight,77.21949005126953
17,general,weights_l2,layers.1.weight,63.91948699951172
17,general,weights_l2,layers.2.weight,58.47711181640625
17,train,zero_terms,,1.0
17,train,softmax_collapse,,1.0
18,train,loss,,4.172325134277344e-07
18,test,loss,,1.7998046875
18,train,accuracy,,1.0
18,test,accuracy,,0.6280344724655151
18,general,weights_l2,layers.0.weight,77.06671905517578
18,general,weights_l2,layers.1.weight,63.95909118652344
18,general,weights_l2,layers.2.weight,58.39895248413086
18,train,zero_terms,,0.9995524725889461
18,train,softmax_collapse,,0.9995524883270264
19,train,loss,,2.980232238769531e-07
19,test,loss,,1.75390625
19,train,accuracy,,1.0
19,test,accuracy,,0.6324719190597534
19,general,weights_l2,layers.0.weight,76.98052215576172
19,general,weights_l2,layers.1.weight,64.03959655761719
19,general,weights_l2,layers.2.weight,58.375247955322266
19,train,zero_terms,,0.9996643544417095
19,train,softmax_collapse,,0.9996643662452698
20,train,loss,,2.384185791015625e-07
20,test,loss,,1.6748046875
20,train,accuracy,,1.0
20,test,accuracy,,0.6384755969047546
20,general,weights_l2,layers.0.weight,76.84639739990234
20,general,weights_l2,layers.1.weight,64.0941162109375
20,general,weights_l2,layers.2.weight,58.28746795654297
20,train,zero_terms,,0.999776236294473
20,train,softmax_collapse,,0.9997762441635132
21,train,loss,,-0.0
21,test,loss,,1.6396484375
21,train,accuracy,,1.0
21,test,accuracy,,0.6452623605728149
21,general,weights_l2,layers.0.weight,76.76307678222656
