epoch,input_type,metric_name,layer,value
0,train,loss,,4.7265625
0,test,loss,,4.7265625
0,train,accuracy,,0.00861506350338459
0,test,accuracy,,0.009397024288773537
0,general,weights_l2,layers.0.weight,8.174189567565918
0,general,weights_l2,layers.1.weight,8.174799919128418
0,general,weights_l2,layers.2.weight,6.123283386230469
0,train,zero_terms,,0.0
0,train,softmax_collapse,,0.0
1,train,loss,,0.331298828125
1,test,loss,,8.3515625
1,train,accuracy,,0.9980420470237732
1,test,accuracy,,0.0066562253050506115
1,general,weights_l2,layers.0.weight,47.02067565917969
1,general,weights_l2,layers.1.weight,49.61283874511719
1,general,weights_l2,layers.2.weight,41.64787292480469
1,train,zero_terms,,0.0
1,train,softmax_collapse,,0.0
2,train,loss,,0.0035152435302734375
2,test,loss,,9.875
2,train,accuracy,,1.0
2,test,accuracy,,0.03817541152238846
2,general,weights_l2,layers.0.weight,56.72970962524414
2,general,weights_l2,layers.1.weight,61.49403762817383
2,general,weights_l2,layers.2.weight,51.008544921875
2,train,zero_terms,,0.027803158856546144
2,train,softmax_collapse,,0.02780315838754177
3,train,loss,,0.004669189453125
3,test,loss,,13.3828125
3,train,accuracy,,1.0
3,test,accuracy,,0.04463586583733559
3,general,weights_l2,layers.0.weight,79.88397979736328
3,general,weights_l2,layers.1.weight,86.58384704589844
3,general,weights_l2,layers.2.weight,62.767093658447266
3,train,zero_terms,,0.13731888787364574
3,train,softmax_collapse,,0.13731889426708221
4,train,loss,,0.0002357959747314453
4,test,loss,,11.9921875
4,train,accuracy,,1.0
4,test,accuracy,,0.09064213186502457
4,general,weights_l2,layers.0.weight,94.68017578125
4,general,weights_l2,layers.1.weight,100.03803253173828
4,general,weights_l2,layers.2.weight,64.69603729248047
4,train,zero_terms,,0.7749641039028847
4,train,softmax_collapse,,0.7749640941619873
5,train,loss,,3.796815872192383e-05
5,test,loss,,10.9375
5,train,accuracy,,1.0
5,test,accuracy,,0.11667972058057785
5,general,weights_l2,layers.0.weight,92.62710571289062
5,general,weights_l2,layers.1.weight,95.55387115478516
5,general,weights_l2,layers.2.weight,64.30476379394531
5,train,zero_terms,,0.9612322151155201
5,train,softmax_collapse,,0.9612321853637695
6,train,loss,,1.1622905731201172e-05
6,test,loss,,10.3203125
6,train,accuracy,,1.0
6,test,accuracy,,0.13057948648929596
6,general,weights_l2,layers.0.weight,91.19464874267578
6,general,weights_l2,layers.1.weight,91.01887512207031
6,general,weights_l2,layers.2.weight,63.92192077636719
6,train,zero_terms,,0.9881216551364052
6,train,softmax_collapse,,0.9882521629333496
7,train,loss,,2.562999725341797e-06
7,test,loss,,9.8046875
7,train,accuracy,,1.0
7,test,accuracy,,0.1429130733013153
7,general,weights_l2,layers.0.weight,88.974609375
7,general,weights_l2,layers.1.weight,84.09152221679688
7,general,weights_l2,layers.2.weight,63.2700080871582
7,train,zero_terms,,0.9973893747552539
7,train,softmax_collapse,,0.9973893761634827
8,train,loss,,5.364418029785156e-07
8,test,loss,,9.390625
8,train,accuracy,,1.0
8,test,accuracy,,0.15015661716461182
8,general,weights_l2,layers.0.weight,87.15023040771484
8,general,weights_l2,layers.1.weight,78.45279693603516
8,general,weights_l2,layers.2.weight,62.61819839477539
8,train,zero_terms,,0.9994778749510508
8,train,softmax_collapse,,0.9994778633117676
9,train,loss,,1.5497207641601562e-06
9,test,loss,,8.9140625
9,train,accuracy,,1.0
9,test,accuracy,,0.15916210412979126
9,general,weights_l2,layers.0.weight,85.24403381347656
9,general,weights_l2,layers.1.weight,71.5811767578125
9,general,weights_l2,layers.2.weight,61.54707717895508
9,train,zero_terms,,0.9984336248531523
9,train,softmax_collapse,,0.9984336495399475
10,train,loss,,8.940696716308594e-07
10,test,loss,,8.453125
10,train,accuracy,,1.0
10,test,accuracy,,0.17012529075145721
10,general,weights_l2,layers.0.weight,83.76422882080078
10,general,weights_l2,layers.1.weight,67.10511016845703
10,general,weights_l2,layers.2.weight,60.3317756652832
10,train,zero_terms,,0.9990862811643388
10,train,softmax_collapse,,0.9990862607955933
11,train,loss,,1.6689300537109375e-06
11,test,loss,,7.80078125
11,train,accuracy,,1.0
11,test,accuracy,,0.18226312100887299
11,general,weights_l2,layers.0.weight,83.24763488769531
11,general,weights_l2,layers.1.weight,66.66313934326172
11,general,weights_l2,layers.2.weight,60.1110725402832
11,train,zero_terms,,0.9983030935909151
11,train,softmax_collapse,,0.9983031153678894
12,train,loss,,6.556510925292969e-07
12,test,loss,,7.328125
12,train,accuracy,,1.0
12,test,accuracy,,0.18931087851524353
12,general,weights_l2,layers.0.weight,83.09780883789062
12,general,weights_l2,layers.1.weight,66.72686004638672
12,general,weights_l2,layers.2.weight,60.194175720214844
12,train,zero_terms,,0.9993473436888135
12,train,softmax_collapse,,0.9993473291397095
13,train,loss,,2.384185791015625e-07
13,test,loss,,6.984375
13,train,accuracy,,1.0
13,test,accuracy,,0.1967501938343048
13,general,weights_l2,layers.0.weight,83.00543212890625
13,general,weights_l2,layers.1.weight,66.80162811279297
13,general,weights_l2,layers.2.weight,60.274471282958984
13,train,zero_terms,,0.9997389374755253
13,train,softmax_collapse,,0.9997389316558838
14,train,loss,,6.556510925292969e-07
14,test,loss,,6.69140625
14,train,accuracy,,1.0
14,test,accuracy,,0.20595145225524902
14,general,weights_l2,layers.0.weight,82.932373046875
14,general,weights_l2,layers.1.weight,66.88528442382812
14,general,weights_l2,layers.2.weight,60.356834411621094
14,train,zero_terms,,0.9993473436888135
14,train,softmax_collapse,,0.9993473291397095
15,train,loss,,6.556510925292969e-07
15,test,loss,,6.484375
15,train,accuracy,,1.0
15,test,accuracy,,0.21534846723079681
15,general,weights_l2,layers.0.weight,82.85208129882812
15,general,weights_l2,layers.1.weight,66.95083618164062
15,general,weights_l2,layers.2.weight,60.394683837890625
15,train,zero_terms,,0.9993473436888135
15,train,softmax_collapse,,0.9993473291397095
16,train,loss,,5.364418029785156e-07
16,test,loss,,6.28515625
16,train,accuracy,,1.0
16,test,accuracy,,0.2227877825498581
16,general,weights_l2,layers.0.weight,82.7752456665039
16,general,weights_l2,layers.1.weight,67.01171112060547
16,general,weights_l2,layers.2.weight,60.43834686279297
16,train,zero_terms,,0.9994778749510508
16,train,softmax_collapse,,0.9996083974838257
17,train,loss,,3.5762786865234375e-07
17,test,loss,,6.10546875
17,train,accuracy,,1.0
17,test,accuracy,,0.22905246913433075
17,general,weights_l2,layers.0.weight,82.69503784179688
17,general,weights_l2,layers.1.weight,67.07669067382812
17,general,weights_l2,layers.2.weight,60.45794677734375
17,train,zero_terms,,0.9996084062132881
17,train,softmax_collapse,,0.9996083974838257
18,train,loss,,3.5762786865234375e-07
18,test,loss,,5.96875
18,train,accuracy,,1.0
18,test,accuracy,,0.2347298413515091
18,general,weights_l2,layers.0.weight,82.62446594238281
18,general,weights_l2,layers.1.weight,67.13175964355469
18,general,weights_l2,layers.2.weight,60.45577621459961
18,train,zero_terms,,0.9996084062132881
18,train,softmax_collapse,,0.9996083974838257
19,train,loss,,-0.0
19,test,loss,,5.87109375
19,train,accuracy,,1.0
19,test,accuracy,,0.24177759885787964
19,general,weights_l2,layers.0.weight,82.5423812866211
19,general,weights_l2,layers.1.weight,67.18812561035156
19,general,weights_l2,layers.2.weight,60.45996856689453
19,train,zero_terms,,1.0
19,train,softmax_collapse,,1.0
20,train,loss,,-0.0
20,test,loss,,5.74609375
20,train,accuracy,,1.0
20,test,accuracy,,0.24588879942893982
20,general,weights_l2,layers.0.weight,82.46514129638672
20,general,weights_l2,layers.1.weight,67.23033142089844
20,general,weights_l2,layers.2.weight,60.43743896484375
20,train,zero_terms,,1.0
20,train,softmax_collapse,,1.0
21,train,loss,,1.1920928955078125e-07
21,test,loss,,5.62109375
21,train,accuracy,,1.0
21,test,accuracy,,0.2505873143672943
