epoch,input_type,metric_name,layer,value
14,general,weights_l2,layers.0.weight,114.77587127685547
14,general,weights_l2,layers.1.weight,114.03758239746094
14,general,weights_l2,layers.2.weight,73.23424530029297
14,train,zero_terms,,0.708771537256657
14,train,softmax_collapse,,0.7127993106842041
15,train,loss,,6.828725673813096e-08
15,test,loss,,2.225935935974121
15,train,accuracy,,1.0
15,test,accuracy,,0.6755416393280029
15,general,weights_l2,layers.0.weight,116.63421630859375
15,general,weights_l2,layers.1.weight,114.42393493652344
15,general,weights_l2,layers.2.weight,73.26461791992188
15,train,zero_terms,,0.6231819198925934
15,train,softmax_collapse,,0.6376146674156189
16,train,loss,,0.0013111871667206287
16,test,loss,,3.4270477294921875
16,train,accuracy,,1.0
16,test,accuracy,,0.588097095489502
16,general,weights_l2,layers.0.weight,128.62147521972656
16,general,weights_l2,layers.1.weight,117.6611328125
16,general,weights_l2,layers.2.weight,73.51508331298828
16,train,zero_terms,,0.40870440814499887
16,train,softmax_collapse,,0.4100469946861267
17,train,loss,,5.617407623503823e-07
17,test,loss,,2.336906671524048
17,train,accuracy,,1.0
17,test,accuracy,,0.6700600385665894
17,general,weights_l2,layers.0.weight,128.63058471679688
17,general,weights_l2,layers.1.weight,117.66452026367188
17,general,weights_l2,layers.2.weight,73.51731872558594
17,train,zero_terms,,0.579659879167599
17,train,softmax_collapse,,0.5811143517494202
18,train,loss,,1.2369056889838248e-07
18,test,loss,,2.19476056098938
18,train,accuracy,,1.0
18,test,accuracy,,0.6885930299758911
18,general,weights_l2,layers.0.weight,128.65570068359375
18,general,weights_l2,layers.1.weight,117.66943359375
18,general,weights_l2,layers.2.weight,73.51811218261719
18,train,zero_terms,,0.6725218169612889
18,train,softmax_collapse,,0.6762139201164246
19,train,loss,,6.91541828246045e-08
19,test,loss,,2.182339668273926
19,train,accuracy,,1.0
19,test,accuracy,,0.6888540983200073
19,general,weights_l2,layers.0.weight,128.98007202148438
19,general,weights_l2,layers.1.weight,117.73131561279297
19,general,weights_l2,layers.2.weight,73.52332305908203
19,train,zero_terms,,0.705750727232043
19,train,softmax_collapse,,0.7096666097640991
20,train,loss,,7.887711461762592e-08
20,test,loss,,2.3343653678894043
20,train,accuracy,,1.0
20,test,accuracy,,0.6703210473060608
20,general,weights_l2,layers.0.weight,132.31187438964844
20,general,weights_l2,layers.1.weight,118.38557434082031
20,general,weights_l2,layers.2.weight,73.57270050048828
20,train,zero_terms,,0.5748489594987694
20,train,softmax_collapse,,0.5864846706390381
21,train,loss,,8.770037993599544e-07
21,test,loss,,2.425546169281006
21,train,accuracy,,1.0
21,test,accuracy,,0.6700600385665894
21,general,weights_l2,layers.0.weight,134.14915466308594
21,general,weights_l2,layers.1.weight,118.77217864990234
21,general,weights_l2,layers.2.weight,73.5952377319336
21,train,zero_terms,,0.5945401655851421
21,train,softmax_collapse,,0.5964421629905701
22,train,loss,,1.36267686912106e-07
22,test,loss,,2.233522653579712
22,train,accuracy,,1.0
22,test,accuracy,,0.6844165921211243
22,general,weights_l2,layers.0.weight,134.1610870361328
22,general,weights_l2,layers.1.weight,118.7745361328125
22,general,weights_l2,layers.2.weight,73.59590911865234
22,train,zero_terms,,0.6831505929738196
22,train,softmax_collapse,,0.6866189241409302
23,train,loss,,5.45231095827603e-08
23,test,loss,,2.151590347290039
23,train,accuracy,,1.0
23,test,accuracy,,0.6919864416122437
23,general,weights_l2,layers.0.weight,134.3111572265625
23,general,weights_l2,layers.1.weight,118.80143737792969
23,general,weights_l2,layers.2.weight,73.59876251220703
23,train,zero_terms,,0.7549787424479749
23,train,softmax_collapse,,0.7596777677536011
24,train,loss,,5.2109047743442716e-08
24,test,loss,,2.2325429916381836
24,train,accuracy,,1.0
24,test,accuracy,,0.6818063259124756
24,general,weights_l2,layers.0.weight,136.09019470214844
24,general,weights_l2,layers.1.weight,119.12336730957031
24,general,weights_l2,layers.2.weight,73.623779296875
24,train,zero_terms,,0.6916536137838443
24,train,softmax_collapse,,0.7014992237091064
25,train,loss,,1.1838476439152146e-06
25,test,loss,,2.38881516456604
25,train,accuracy,,1.0
25,test,accuracy,,0.6697990298271179
25,general,weights_l2,layers.0.weight,138.23599243164062
25,general,weights_l2,layers.1.weight,119.54701232910156
25,general,weights_l2,layers.2.weight,73.6584243774414
25,train,zero_terms,,0.6024837771313493
25,train,softmax_collapse,,0.6051689386367798
26,train,loss,,1.550866386423877e-07
26,test,loss,,2.1811578273773193
26,train,accuracy,,1.0
26,test,accuracy,,0.6945967078208923
26,general,weights_l2,layers.0.weight,138.24380493164062
26,general,weights_l2,layers.1.weight,119.54835510253906
26,general,weights_l2,layers.2.weight,73.65878295898438
26,train,zero_terms,,0.6980308793913628
26,train,softmax_collapse,,0.6984784007072449
27,train,loss,,4.828122257549694e-08
27,test,loss,,2.0852982997894287
27,train,accuracy,,1.0
27,test,accuracy,,0.7042547464370728
27,general,weights_l2,layers.0.weight,138.33749389648438
27,general,weights_l2,layers.1.weight,119.56455993652344
27,general,weights_l2,layers.2.weight,73.66047668457031
27,train,zero_terms,,0.7894383530991274
27,train,softmax_collapse,,0.7930185794830322
28,train,loss,,3.6984484808044726e-08
28,test,loss,,2.130460262298584
28,train,accuracy,,1.0
28,test,accuracy,,0.6995562314987183
28,general,weights_l2,layers.0.weight,139.49673461914062
28,general,weights_l2,layers.1.weight,119.76661682128906
28,general,weights_l2,layers.2.weight,73.67668151855469
28,train,zero_terms,,0.7726560751846051
28,train,softmax_collapse,,0.7831729650497437
29,train,loss,,3.7517227610806e-05
29,test,loss,,2.8507518768310547
29,train,accuracy,,1.0
29,test,accuracy,,0.6246410608291626
29,general,weights_l2,layers.0.weight,146.05487060546875
29,general,weights_l2,layers.1.weight,121.0558090209961
29,general,weights_l2,layers.2.weight,73.76732635498047
29,train,zero_terms,,0.4958603714477512
29,train,softmax_collapse,,0.4970910847187042
30,train,loss,,6.629300628446799e-07
30,test,loss,,2.3415720462799072
30,train,accuracy,,1.0
30,test,accuracy,,0.6729313731193542
30,general,weights_l2,layers.0.weight,146.05665588378906
30,general,weights_l2,layers.1.weight,121.05625915527344
30,general,weights_l2,layers.2.weight,73.7674331665039
30,train,zero_terms,,0.609867979413739
30,train,softmax_collapse,,0.6135600805282593
31,train,loss,,9.644239185035985e-08
31,test,loss,,2.165531873703003
31,train,accuracy,,1.0
31,test,accuracy,,0.6912033557891846
31,general,weights_l2,layers.0.weight,146.07325744628906
31,general,weights_l2,layers.1.weight,121.058837890625
31,general,weights_l2,layers.2.weight,73.76776123046875
31,train,zero_terms,,0.7270082792571045
31,train,softmax_collapse,,0.728686511516571
32,train,loss,,3.758466604608657e-08
32,test,loss,,2.1252903938293457
32,train,accuracy,,1.0
32,test,accuracy,,0.69511878490448
32,general,weights_l2,layers.0.weight,146.2901611328125
32,general,weights_l2,layers.1.weight,121.09217834472656
32,general,weights_l2,layers.2.weight,73.77045440673828
32,train,zero_terms,,0.8099127321548445
32,train,softmax_collapse,,0.8115909695625305
33,train,loss,,4.445340451297852e-08
33,test,loss,,2.250166416168213
33,train,accuracy,,1.0
33,test,accuracy,,0.6818063259124756
33,general,weights_l2,layers.0.weight,148.80116271972656
33,general,weights_l2,layers.1.weight,121.4864501953125
33,general,weights_l2,layers.2.weight,73.79634857177734
33,train,zero_terms,,0.7214141866189304
33,train,softmax_collapse,,0.734056830406189
34,train,loss,,4.776623427460436e-06
34,test,loss,,2.6826698780059814
34,train,accuracy,,1.0
34,test,accuracy,,0.6426520347595215
34,general,weights_l2,layers.0.weight,155.9092559814453
34,general,weights_l2,layers.1.weight,122.78675079345703
34,general,weights_l2,layers.2.weight,73.87776184082031
34,train,zero_terms,,0.5560528082345043
34,train,softmax_collapse,,0.5585142374038696
35,train,loss,,4.2124585775127343e-07
35,test,loss,,2.3924074172973633
35,train,accuracy,,1.0
35,test,accuracy,,0.6713652014732361
35,general,weights_l2,layers.0.weight,155.91175842285156
35,general,weights_l2,layers.1.weight,122.78701782226562
35,general,weights_l2,layers.2.weight,73.8782730102539
35,train,zero_terms,,0.6455582904452898
35,train,softmax_collapse,,0.6474602818489075
36,train,loss,,8.305168108790895e-08
36,test,loss,,2.2347044944763184
36,train,accuracy,,1.0
36,test,accuracy,,0.6849386692047119
36,general,weights_l2,layers.0.weight,155.93809509277344
36,general,weights_l2,layers.1.weight,122.79083251953125
36,general,weights_l2,layers.2.weight,73.87919616699219
36,train,zero_terms,,0.7433430297605729
36,train,softmax_collapse,,0.7450212836265564
37,train,loss,,4.2706211900167546e-08
37,test,loss,,2.209122896194458
37,train,accuracy,,1.0
37,test,accuracy,,0.6854606866836548
37,general,weights_l2,layers.0.weight,156.2745361328125
37,general,weights_l2,layers.1.weight,122.8405532836914
37,general,weights_l2,layers.2.weight,73.88329315185547
37,train,zero_terms,,0.7949205638845379
37,train,softmax_collapse,,0.7965987920761108
38,train,loss,,5.3589495507821994e-08
38,test,loss,,2.383145809173584
38,train,accuracy,,1.0
38,test,accuracy,,0.6716262102127075
38,general,weights_l2,layers.0.weight,159.87351989746094
38,general,weights_l2,layers.1.weight,123.38811492919922
38,general,weights_l2,layers.2.weight,73.92198181152344
38,train,zero_terms,,0.6693891250839114
38,train,softmax_collapse,,0.6887446641921997
39,train,loss,,2.7210846837988356e-06
39,test,loss,,2.628990888595581
39,train,accuracy,,1.0
39,test,accuracy,,0.6551814079284668
39,general,weights_l2,layers.0.weight,164.13038635253906
39,general,weights_l2,layers.1.weight,124.12564086914062
39,general,weights_l2,layers.2.weight,73.95965576171875
39,train,zero_terms,,0.5680241664801969
39,train,softmax_collapse,,0.5690311193466187
